NLM_ID,Journal,Indexation Medline,2020_IF,2020_Rank,2021_IF,2021_Rank,2022_IF,2022_Rank,2023_IF,2023_Rank,2024_IF,2024_Rank,Latest_Rank
101501567,Synth Biol,Non,NC,NC,NC,NC,11.371,NC,NC,NC,NC,NC,NC
9918787387306676,Synth Biol Eng,Non,NC,NC,NC,NC,2.013,NC,NC,NC,NC,NC,B
101728857,Synth Biol (Oxf),Non,3.244,C,3.244,C,7.534,C,2.6,C,2.5,C,NC
9881090,Synth Commun,Non,2.007,D,1.937,D,5.394,D,1.8,D,1.8,D,NC
100970604,Synthese,Non,2.908,A,1.595,B,13.187,B,1.3,B,1.3,B,NC
7508319,Synthesis (Stuttg),Non,3.157,C,2.969,C,7.25,C,2.2,C,2.3,C,NC
101303908,Synth Met,Non,3.266,C,4,C,18.03,C,4,C,4.6,C,C
101239591,Synth Philos,Non,NC,NC,NC,NC,11.594,NC,NC,NC,NC,NC,NC
101694371,Synth Syst Biotechnol,Non,4.708,B,4.692,C,3.657,B,4.4,B,4.4,B,B
101689589,Syracuse Law Civ Engagem,Non,NC,NC,NC,NC,18.205,NC,NC,NC,NC,NC,E
100972340,Syracuse Law Rev,Non,NC,NC,NC,NC,9.29,NC,NC,NC,NC,NC,C
101461876,Syst Appl Acarol,Non,1.421,D,1.314,D,15.843,D,1.3,C,1.2,D,NC
8306133,Syst Appl Microbiol,Oui,4.022,C,4.064,C,5.21,C,3.3,C,4.2,C,NC
101165981,Syst Assoc Spec Vol,Non,NC,NC,NC,NC,4.625,NC,NC,NC,NC,NC,A
101232377,Syst Biodivers,Non,2.41,C,2.313,C,0.141,C,1.8,C,2,C,D
9302532,Syst Biol,Oui,15.683,A,9.16,A,6.132,B,6.1,A,5.7,A,NC
101464963,Syst Biol Reprod Med,Oui,3.061,D,2.958,C,17.322,C,2.1,D,2.2,C,D
100954988,Syst Bot,Non,1.101,E,0.933,E,17.439,E,0.9,E,0.8,E,D
100955229,Syst Bot Monogr,Non,NC,NC,NC,NC,7.801,NC,NC,NC,NC,NC,NC
101272575,Syst Control Lett,Non,2.804,C,2.742,C,12.724,C,2.1,C,2.5,C,NC
9918881785606676,Syst Control Trans,Non,NC,NC,NC,NC,19.403,NC,NC,NC,NC,NC,NC
101648484,Syst Dyn Rev,Non,2.097,D,3.04,C,19.863,B,1.7,C,2.5,B,C
9918487584206676,Systems (Basel),Non,2.895,C,2.895,C,12.434,C,2.3,B,3.1,A,B
9890601,Syst Entomol,Non,3.844,A,4.841,A,14.601,A,4.7,A,4.9,A,NC
100955725,Syst Geogr Plants,Non,NC,NC,NC,NC,3.019,NC,NC,NC,NC,NC,NC
9918538588706676,Syst Microbiol Biomanuf,Non,NC,NC,NC,NC,6.851,NC,NC,NC,2.9,C,NC
8111384,Syst Parasitol,Oui,1.431,E,1.023,E,11.939,E,1,E,1.2,E,D
101662904,Syst Pract Action Res,Non,1.701,E,1.267,E,18.738,E,1,E,1.6,D,NC
9891584,Syst Res Behav Sci,Non,1.75,D,1.966,D,11.522,C,1.8,C,1.8,C,A
101580575,Syst Rev,Oui,2.522,C,3.136,C,15.976,C,6.3,A,3.9,B,NC
101768490,Syst Rev Pharm,Non,NC,NC,NC,NC,19.817,NC,NC,NC,NC,NC,NC
9918266292406676,Syst Sci Control Eng,Non,NC,NC,NC,NC,6.247,C,3.2,C,4.4,C,NC
100911237,Syst Thinker,Non,NC,NC,NC,NC,5.864,NC,NC,NC,NC,NC,A
101095452,Szabolcs Szatmari Szle,Non,NC,NC,NC,NC,14.27,NC,NC,NC,NC,NC,NC
100970601,Szazadok,Non,NC,NC,NC,NC,14.789,NC,NC,NC,NC,NC,NC
0404552,Szemeszet,Non,NC,NC,NC,NC,1.999,NC,NC,NC,NC,NC,NC
101692131,Szocialpedagogia,Non,NC,NC,NC,NC,13.092,NC,NC,NC,NC,NC,B
100972019,Tablet,Non,NC,NC,NC,NC,17.447,NC,NC,NC,NC,NC,NC
7604341,Taehan Chikkwa Uisa Hyophoe Chi,Non,NC,NC,NC,NC,7.956,NC,NC,NC,NC,NC,NC
1264143,Taehan Kanho,Non,NC,NC,NC,NC,7.304,NC,NC,NC,NC,NC,B
21110170R,Taehan Sanbuinkwa Hakhoe Chapchi,Non,NC,NC,NC,NC,10.299,NC,NC,NC,NC,NC,NC
9424429,Taehan Supochu Uihakhoe Chi,Non,NC,NC,NC,NC,10.294,NC,NC,NC,NC,NC,A
101479271,Taehan Yongsang Uihakhoe Chi,Non,NC,NC,NC,NC,17.806,NC,NC,NC,NC,NC,NC
19320490R,Tag Ber Osterr Arztetag,Non,NC,NC,NC,NC,9.081,NC,NC,NC,NC,NC,NC
101645060,Tahqiqati Zhinitik Islahi Giyahani Martaii Jangalii Iran,Non,NC,NC,NC,NC,13.448,NC,NC,NC,NC,NC,NC
101535669,Tai Da Li Shi Xue Bao,Non,NC,NC,NC,NC,17.204,NC,NC,NC,NC,NC,C
101535675,Tai Da Wen Shi Zhe Xue Bao,Non,NC,NC,NC,NC,15.157,NC,NC,NC,NC,NC,NC
9715196,Tairyoku Eiyo Menekigaku Zasshi,Non,NC,NC,NC,NC,16.524,NC,NC,NC,NC,NC,C
101162565,Taiwania,Non,0.925,E,0.816,E,7.641,E,0.8,E,1,D,NC
101091998,Taiwan Jing Ji Yu Ce,Non,NC,NC,NC,NC,18.676,NC,NC,NC,NC,NC,NC
9918804276806676,Taiwan J Linguist,Non,NC,NC,NC,NC,6.076,NC,NC,NC,NC,NC,C
101213819,Taiwan J Obstet Gynecol,Oui,1.705,E,1.944,E,6.78,D,2,C,2.2,C,NC
101582127,Taiwan J Ophthalmol,Non,NC,NC,NC,NC,9.223,E,1,E,1.2,D,NC
101766317,Taiwan J Orthod,Non,NC,NC,NC,NC,17.641,NC,NC,NC,NC,NC,NC
101180101,Taiwan Lin Ye Ke Xue,Non,NC,NC,NC,NC,9.504,NC,NC,NC,NC,NC,C
101159624,Taiwan Nong Ye Hua Xue Yu Shi Pin Ke Xue,Non,NC,NC,NC,NC,4.124,NC,NC,NC,NC,NC,D
101648763,Taiwan Nong Ye Yan Jiu,Non,NC,NC,NC,NC,9.465,NC,NC,NC,NC,NC,C
101760127,Taiwan Sheng Wu Duo Yang Xing Yan Jiu,Non,NC,NC,NC,NC,19.604,NC,NC,NC,NC,NC,NC
100955703,Taiwan Xu Mu Shou Yi Xue Hui Hui Bao,Non,NC,NC,NC,NC,1.042,NC,NC,NC,NC,NC,B
9918453688506676,Taiwan Yan Chong Zhi,Non,NC,NC,NC,NC,8.219,NC,NC,NC,NC,NC,D
101171571,Taiwan Yi Xue Ren Wen Xue Kan,Non,NC,NC,NC,NC,9.372,NC,NC,NC,NC,NC,NC
101672837,Taiyuan Li Gong Da Xue Xue Bao,Non,NC,NC,NC,NC,1.737,NC,NC,NC,NC,NC,D
101774901,Taksunumi Biyusistimatik,Non,NC,NC,NC,NC,2.164,NC,NC,NC,NC,NC,NC
2984816R,Talanta,Oui,6.057,B,6.556,B,11.685,A,5.6,B,6.1,B,NC
9918315985806676,Talanta Open,Non,NC,NC,NC,NC,17.117,B,4.2,B,3.7,C,B
101606544,Talimu Nongken Daxue Xuebao,Non,NC,NC,NC,NC,3.426,NC,NC,NC,NC,NC,NC
101308232,Tanaffos,Non,NC,NC,NC,NC,8.19,NC,NC,NC,NC,NC,C
8904546,Tanaguchi Symp Brain Sci,Non,NC,NC,NC,NC,14.956,NC,NC,NC,NC,NC,NC
101765203,Tandartspraktijk,Non,NC,NC,NC,NC,7.976,NC,NC,NC,NC,NC,E
0404553,Tandlaegebladet,Non,NC,NC,NC,NC,13.816,NC,NC,NC,NC,NC,NC
0432622,Tandlakartidningen,Non,NC,NC,NC,NC,7.642,NC,NC,NC,NC,NC,A
1276570,Tandteknikern,Non,NC,NC,NC,NC,16.233,NC,NC,NC,NC,NC,B
9100592,Tannlaeknabladid,Non,NC,NC,NC,NC,12.358,NC,NC,NC,NC,NC,C
101681813,Tanzan Econ Rev,Non,NC,NC,NC,NC,10.021,NC,NC,NC,NC,NC,A
101479163,Tanzan J Health Res,Non,NC,NC,NC,NC,16.873,NC,NC,NC,NC,NC,NC
101777615,Tanzan J Sci,Non,NC,NC,NC,NC,4.298,NC,NC,NC,NC,NC,D
101284834,Tap Chi Cong Nghe Sinh Hoc,Non,NC,NC,NC,NC,10.167,NC,NC,NC,NC,NC,A
9918505888606676,Tap Chi Duoc Hoc,Non,NC,NC,NC,NC,10.474,NC,NC,NC,NC,NC,B
101676787,Tap Chi Khoa Hoc,Non,NC,NC,NC,NC,19.685,NC,NC,NC,NC,NC,B
9918821186106676,Tap Chi Khoa Hoc Chan Nuoi,Non,NC,NC,NC,NC,14.242,NC,NC,NC,NC,NC,NC
9918881189006676,Tap Chi Khoa Hoc Cong Nghe Bien,Non,NC,NC,NC,NC,8.173,NC,NC,NC,NC,NC,NC
101769078,Tap Chi Khoa Hoc Giao Duc,Non,NC,NC,NC,NC,5.372,NC,NC,NC,NC,NC,C
101723300,Tap Chi Khoa Hoc (Hue),Non,NC,NC,NC,NC,15.366,NC,NC,NC,NC,NC,NC
101610042,Tap Chi Khoa Hoc Khoa Hoc Xa Hoi,Non,NC,NC,NC,NC,17.573,NC,NC,NC,NC,NC,B
101621907,Tap Chi Khoa Hoc Ky Thuat Nong Lam Nghiep,Non,NC,NC,NC,NC,0.797,NC,NC,NC,NC,NC,B
101697158,Tap Chi Khoa Hoc Tu Nhien,Non,NC,NC,NC,NC,19.136,NC,NC,NC,NC,NC,NC
101760677,Tap Chi Khoa Hoc Va Cong Nghe,Non,NC,NC,NC,NC,1.626,NC,NC,NC,NC,NC,NC
9918315985006676,Tap Chi Khoa Hoc Va Cong Nghe Chuyen San Khoa Hoc Tu Nhien,Non,NC,NC,NC,NC,9.091,NC,NC,NC,NC,NC,NC
9918574084206676,Tap Chi Khoa Hoc Va Cong Nghe Lam Nghiep,Non,NC,NC,NC,NC,13.009,NC,NC,NC,NC,NC,NC
101730450,Tap Chi Khoa Hoc Va Cong Nghe Nong Nghiep Viet Nam,Non,NC,NC,NC,NC,11.129,NC,NC,NC,NC,NC,E
101742214,Tap Chi Khoa Hoc Van Lang,Non,NC,NC,NC,NC,0.817,NC,NC,NC,NC,NC,NC
101639177,Tap Chi Nghien Y Hoc,Non,NC,NC,NC,NC,10.568,NC,NC,NC,NC,NC,D
101733001,Tap Chi Sinh Hoc,Non,NC,NC,NC,NC,3.821,NC,NC,NC,NC,NC,NC
101560191,Tap Chi Y Hoc Du Phong,Non,NC,NC,NC,NC,0.455,NC,NC,NC,NC,NC,C
101596169,Tap Chi Y Te Cong Cong,Non,NC,NC,NC,NC,13.338,NC,NC,NC,NC,NC,C
101672808,TaPP,Non,NC,NC,NC,NC,18.63,NC,NC,NC,NC,NC,D
9883941,Tappi J,Non,0.716,D,0.633,E,5.101,E,0.6,E,0.6,E,NC
101773776,Taprobanica,Non,NC,NC,NC,NC,8.68,NC,NC,NC,NC,NC,B
9918351281406676,Tapuya,Non,NC,NC,NC,NC,15.221,C,1,C,1.2,B,C
101270595,Target Oncol,Oui,4.493,C,4.864,C,4.002,C,4.4,C,4,C,NC
101289988,Target Proteins Database,Non,NC,NC,NC,NC,15.089,NC,NC,NC,NC,NC,NC
9918976360906676,Targets (Basel),Non,NC,NC,NC,NC,1.297,NC,NC,NC,NC,NC,NC
21110560R,Tar Heel Nurse,Non,NC,NC,NC,NC,19.351,NC,NC,NC,NC,NC,NC
101736630,Tarrelos,Non,NC,NC,NC,NC,12.546,NC,NC,NC,NC,NC,NC
9918900777906676,TATUP Z Tech Theor Prax,Non,NC,NC,NC,NC,19.157,NC,NC,NC,0.6,D,NC
100955370,Taxon,Non,2.338,C,2.586,C,13.612,C,3,C,2,C,C
9918227354706676,Taxonomy,Non,NC,NC,NC,NC,16.205,NC,NC,NC,1.5,C,NC
9918230998706676,Taxon Rep Int Lepid Surv,Non,NC,NC,NC,NC,2.403,NC,NC,NC,NC,NC,E
9918663682506676,Tazahhayi Biyutiknuluzhii Silluli Mulikuli,Non,NC,NC,NC,NC,10.508,NC,NC,NC,NC,NC,E
9604932,TB HIV,Non,NC,NC,NC,NC,7.628,NC,NC,NC,NC,NC,NC
101655313,Teach Child Math,Non,NC,NC,NC,NC,12.743,NC,NC,NC,NC,NC,A
101088210,Teach Coll Rec (1970),Non,1.519,E,1.134,E,8.443,E,1.3,C,1.9,C,B
101668572,Teach Educ Spec Educ,Non,2.512,C,2.635,C,18.383,C,1.9,C,2.6,B,NC
0251164,Teach Except Child,Non,NC,NC,NC,NC,16.303,D,0.9,D,0.7,E,B
101518696,Teach Learn,Non,NC,NC,NC,NC,9.972,NC,NC,NC,NC,NC,E
8910884,Teach Learn Med,Oui,2.414,C,2.701,C,10.736,D,2.1,C,1.8,C,B
101256570,Teach Learn Nurs,Non,NC,NC,NC,NC,10.583,C,1.9,C,1.7,C,NC
101088216,Teach Notes Popul,Non,NC,NC,NC,NC,3.073,NC,NC,NC,NC,NC,NC
101082977,Teach Philos,Non,NC,NC,NC,NC,4.256,NC,NC,NC,NC,NC,A
9881255,Teach Psychol,Non,1.176,E,0.895,E,18.541,E,0.7,D,0.7,D,NC
9880435,Teach Sociol,Non,0.833,E,1.86,D,10.059,C,1,D,1.1,D,A
101514449,Teach Stat,Non,NC,NC,NC,NC,13.924,C,1.2,C,0.8,D,NC
9918523382606676,Teach Superv Couns,Non,NC,NC,NC,NC,19.095,NC,NC,NC,NC,NC,NC
101652296,Teach Teach Educ,Non,3.272,B,3.782,B,10.398,B,4,A,3.9,A,NC
101145436,TEC Bull (Online),Non,NC,NC,NC,NC,16.957,NC,NC,NC,NC,NC,D
9427179,Tech Bull Dep Army,Non,NC,NC,NC,NC,18.562,NC,NC,NC,NC,NC,B
22110080R,Tech Bull United States Veterans Admin,Non,NC,NC,NC,NC,3.08,NC,NC,NC,NC,NC,B
9613614,Tech Coloproctol,Oui,3.781,B,3.699,B,13.963,B,2.7,B,2.9,B,NC
101672084,Tech Commun,Non,0.81,E,0.875,E,17.527,E,1.5,C,2.3,B,A
101740203,Tech Dig Int Electron Devices Meet,Non,NC,NC,NC,NC,0.946,NC,NC,NC,NC,NC,E
101716358,Tech Dig Solid State Sens Actuator Microsyst Workshop,Non,NC,NC,NC,NC,6.036,NC,NC,NC,NC,NC,NC
0106600,Tech Doc Rep Arct Aeromed Lab US,Non,NC,NC,NC,NC,6.007,NC,NC,NC,NC,NC,B
22410880R,Tech Doc Rep RTD TDR,Non,NC,NC,NC,NC,12.067,NC,NC,NC,NC,NC,A
101141485,Tech Foot Ankle Surg,Non,NC,NC,NC,NC,1.364,E,0.1,E,0.1,E,E
9704676,Tech Hand Up Extrem Surg,Oui,NC,NC,NC,NC,1.586,NC,NC,NC,NC,NC,B
101768614,Tech Innov Gastrointest Endosc,Non,NC,NC,NC,NC,4.75,E,1.2,E,0.9,E,NC
101762366,Tech Innov Patient Support Radiat Oncol,Non,NC,NC,NC,NC,10.581,NC,NC,NC,2.8,C,NC
22120470R,Tech Man US Army Biol Lab,Non,NC,NC,NC,NC,15.283,NC,NC,NC,NC,NC,B
22120480R,Tech Manuscr US Army Biol Lab,Non,NC,NC,NC,NC,17.633,NC,NC,NC,NC,NC,NC
9918716586106676,Tech Mess,Non,0.49,E,0.777,E,8.378,E,0.8,E,0.7,E,D
9918881786106676,Techne (Firenze),Non,NC,NC,NC,NC,8.423,NC,NC,NC,NC,NC,NC
101095645,Technikgesch Einzeldarst,Non,NC,NC,NC,NC,14.057,NC,NC,NC,NC,NC,NC
100970592,Technikgeschichte,Non,NC,NC,NC,NC,10.377,NC,NC,NC,NC,NC,NC
101612123,Technoetic Arts,Non,NC,NC,NC,NC,9.872,NC,NC,NC,NC,NC,C
101738158,Technol Anal Strateg Manag,Non,2.874,D,3.745,D,12.931,D,2.9,C,2.8,C,C
9918769385106676,Technol Archit Des,Non,NC,NC,NC,NC,14.978,E,0.5,E,0.7,E,NC
101140941,Technol Cancer Res Treat,Oui,3.399,D,2.876,E,8.002,D,2.7,D,2.8,C,NC
21120500R,Technol Cult,Oui,0.85,C,0.645,D,2.227,C,0.8,C,0.7,C,NC
9207007,Technol Disabil,Non,NC,NC,NC,NC,1.609,E,0.7,E,0.7,E,NC
101213260,Technol Eval Cent Assess Program Exec Summ,Non,NC,NC,NC,NC,18.136,NC,NC,NC,NC,NC,NC
101085131,Technol Forecast Soc Change,Non,8.593,A,10.884,A,3.424,A,12.9,A,13.3,A,B
9314590,Technol Health Care,Oui,1.285,E,1.205,E,19.473,E,1.4,D,1.8,D,NC
101545118,Technol Innov,Non,NC,NC,NC,NC,1.824,D,0.7,D,0.6,D,NC
101691088,Technol Invest,Non,NC,NC,NC,NC,19.35,NC,NC,NC,NC,NC,C
9919033201006676,Technol Knowl Learn,Non,NC,NC,NC,NC,7.929,NC,3,B,3.5,A,A
9918250310006676,Technol Mind Behav,Non,NC,NC,NC,NC,4.628,NC,NC,NC,3.2,B,NC
9881740,Technologia,Non,NC,NC,NC,NC,18.966,NC,NC,NC,NC,NC,B
101692772,Technologies (Basel),Non,NC,NC,NC,NC,6.289,B,4.2,B,3.6,B,D
100970590,Technology,Non,NC,NC,NC,NC,14.22,NC,NC,NC,NC,NC,C
101622420,Technology (Singap World Sci),Non,NC,NC,NC,NC,16.041,NC,NC,NC,NC,NC,D
101735163,Technol Sci,Non,NC,NC,NC,NC,4.075,NC,NC,NC,NC,NC,NC
100972148,Technol Soc,Non,4.192,A,6.879,A,16.168,A,10.1,A,12.5,A,NC
0404554,Technometrics,Non,2.988,B,2.333,C,3.349,B,2.3,B,2.5,B,NC
22410300R,Tech Note AFMDC TN,Non,NC,NC,NC,NC,3.623,NC,NC,NC,NC,NC,NC
0106602,Tech Note Arct Aeromed Lab (US),Non,NC,NC,NC,NC,2.54,NC,NC,NC,NC,NC,NC
8700213,Tech Orthop,Non,NC,NC,NC,NC,8.783,E,0.2,E,0.2,E,D
0106601,Tech Rep Arct Aeromed Lab US,Non,NC,NC,NC,NC,10.995,NC,NC,NC,NC,NC,NC
101770625,Tech Rep Aust Mus,Non,NC,NC,NC,NC,16.517,NC,NC,NC,NC,NC,NC
22130290R,Tech Rep CRDLR US Army Chem Res Dev Lab,Non,NC,NC,NC,NC,11.289,NC,NC,NC,NC,NC,NC
0103775,Tech Rep NY Nav Shipyard Mater Lab,Non,NC,NC,NC,NC,2.024,NC,NC,NC,NC,NC,NC
100898743,Tech Shoulder Elb Surg,Non,NC,NC,NC,NC,15.356,NC,NC,NC,NC,NC,B
9881759,TechTrends,Non,NC,NC,NC,NC,16.06,B,2.2,B,3.8,A,NC
9806675,Tech Vasc Interv Radiol,Oui,NC,NC,NC,NC,4.169,D,1.4,D,1.3,D,NC
101769064,Tecnociencia (Panama),Non,NC,NC,NC,NC,13.397,NC,NC,NC,NC,NC,C
101683906,Tecnol Metal Mater Min,Non,NC,NC,NC,NC,1.146,NC,NC,NC,NC,NC,C
101707482,Tectonics,Non,4.851,B,5.261,B,16.014,B,3.3,B,3.6,B,NC
101670510,Tectonophysics,Non,3.933,B,3.66,C,12.833,C,2.7,C,2.6,C,C
0404555,Tegen Tuberc,Non,NC,NC,NC,NC,16.137,NC,NC,NC,NC,NC,NC
101750543,Teion Kogaku,Non,NC,NC,NC,NC,1.636,NC,NC,NC,NC,NC,NC
101278986,Tekirdag Ziraat Fak Derg,Non,NC,NC,NC,NC,1.51,D,0.6,D,0.9,D,B
9918627887706676,Tel Aviv,Non,NC,NC,NC,NC,10.318,NC,NC,NC,NC,NC,C
100970588,Tel Aviver Jahrb Dtsch Gesch,Non,NC,NC,NC,NC,15.667,NC,NC,NC,NC,NC,NC
9879423,Telecomm Policy,Non,3.036,C,4.497,B,5.105,A,5.9,A,6.4,A,NC
101619670,Telecommun Syst,Non,2.314,D,2.336,D,11.71,D,1.7,D,2.3,D,C
100898542,Telehealth magazine,Non,NC,NC,NC,NC,18.962,NC,NC,NC,NC,NC,NC
9918300979606676,Telemat Inform,Non,6.182,B,9.14,A,2.193,A,7.6,A,8.3,A,NC
100959949,Telemed J E Health,Oui,3.536,C,5.033,B,0.867,B,2.8,C,2,D,C
101773797,Telemed Rep,Non,NC,NC,NC,NC,17.809,D,1.5,D,1.6,D,D
9918487588306676,Telev New Media,Non,3.109,C,3.252,C,0.344,D,2.4,B,1.9,C,D
9307014,TeLindes Oper Gynecol Updates,Non,NC,NC,NC,NC,5.041,NC,NC,NC,NC,NC,C
100971291,Tellus B Chem Phys Meteorol,Non,2.051,D,3.486,D,19.608,D,2.3,D,4.3,C,NC
100955316,Telopea (Syd),Non,0.462,E,0.511,E,12.927,E,0.5,E,0.6,E,E
101681922,Temas Agenda Publica,Non,NC,NC,NC,NC,2.354,NC,NC,NC,NC,NC,E
101084659,Temas Poblac,Non,NC,NC,NC,NC,7.452,NC,NC,NC,NC,NC,NC
101698682,Temida (Beogr),Non,NC,NC,NC,NC,5.151,E,0.3,E,0.1,E,NC
101655855,Temperature (Austin),Non,NC,NC,NC,NC,6.286,NC,NC,NC,NC,NC,A
100972992,Temple Int Comp Law J,Non,NC,NC,NC,NC,2.424,NC,NC,NC,NC,NC,D
100972560,Temple Law Rev,Non,NC,NC,NC,NC,9.653,NC,NC,NC,NC,NC,E
1260244,Tempo,Non,NC,NC,NC,NC,16.579,NC,NC,NC,NC,NC,D
101521139,Tempo (Rio J),Non,NC,NC,NC,NC,18.79,NC,NC,NC,NC,NC,D
101086549,Temps Mod,Non,NC,NC,NC,NC,7.192,NC,NC,NC,NC,NC,C
101135772,Tenn Code Annot Tenn,Non,NC,NC,NC,NC,17.825,NC,NC,NC,NC,NC,A
100970586,Tenn Folk Soc Bull,Non,NC,NC,NC,NC,9.69,NC,NC,NC,NC,NC,NC
100970585,Tenn Hist Q,Non,NC,NC,NC,NC,19.543,NC,NC,NC,NC,NC,A
100972343,Tenn Law Rev,Non,NC,NC,NC,NC,3.664,NC,NC,NC,NC,NC,NC
9609310,Tenn Med,Non,NC,NC,NC,NC,4.869,NC,NC,NC,NC,NC,NC
9102869,Tenn Nurse,Non,NC,NC,NC,NC,13.616,NC,NC,NC,NC,NC,NC
100970584,Tenn Stud Lit,Non,NC,NC,NC,NC,11.754,NC,NC,NC,NC,NC,NC
101470920,Teor Model,Non,NC,NC,NC,NC,9.094,NC,NC,NC,NC,NC,NC
21130280R,Teor Prak Fiz Kult,Non,NC,NC,NC,NC,0.54,NC,NC,NC,NC,NC,E
101746933,Teor Prikl Ekol,Non,NC,NC,NC,NC,1.978,E,0.5,E,0.5,E,C
100970582,Tequesta,Non,NC,NC,NC,NC,3.485,NC,NC,NC,NC,NC,B
2984818R,Ter Arkh,Oui,0.467,E,0.45,E,0.476,E,0.3,D,0.3,E,NC
101095568,Terra Ameriga,Non,NC,NC,NC,NC,13.559,NC,NC,NC,NC,NC,NC
101097027,Terra (Hels),Non,NC,NC,NC,NC,3.802,NC,NC,NC,NC,NC,NC
101647831,Terra Latinoam,Non,NC,NC,NC,NC,7.601,E,0.3,E,0.4,E,NC
101481235,Terra Nova,Non,3.037,C,3.271,C,2.841,D,2.2,C,1.7,D,NC
101515025,Terr Arthropod Rev,Non,NC,NC,NC,NC,12.545,NC,NC,NC,NC,NC,A
9919093174806676,Terr Atmos Ocean Sci,Non,1.009,E,0.963,E,14.426,E,0.8,E,1.6,D,D
100970581,Terr Incogn,Non,NC,NC,NC,NC,11.745,B,0.5,B,0.2,C,NC
101721502,Territ Politic Gov,Non,3.878,B,3.025,C,10.035,C,1.9,C,2.3,B,C
9918645988906676,Terror Political Violence,Non,2.741,C,2.562,C,9.994,C,2.3,B,2.1,C,NC
9918917737406676,Tert Educ Manag (Dordr),Non,NC,NC,NC,NC,0.279,NC,1.4,C,1.6,C,NC
9876704,Terzo mondo,Non,NC,NC,NC,NC,11.855,NC,NC,NC,NC,NC,D
101529983,Test (Madr),Non,2.345,C,1.743,C,15.612,D,1.2,C,1.3,C,NC
2984170R,Tetrahedron,Non,2.457,C,2.388,C,16.454,D,2.1,C,2.2,C,NC
9010953,Tetrahedron Asymmetry,Non,NC,NC,NC,NC,18.595,NC,NC,NC,NC,NC,C
9918382989006676,Tetrahedron Chem,Non,NC,NC,NC,NC,10.092,NC,NC,NC,NC,NC,D
2984819R,Tetrahedron Lett,Non,2.415,D,2.032,D,9.405,D,1.5,D,1.5,D,C
100970579,Texana,Non,NC,NC,NC,NC,19.732,NC,NC,NC,NC,NC,NC
100972929,Texas Bar J,Non,NC,NC,NC,NC,2.194,NC,NC,NC,NC,NC,D
100970578,Texas Stud Lit Lang,Non,NC,NC,NC,NC,0.524,NC,NC,NC,NC,NC,D
7503683,Tex Dent Assist Assoc Bull,Non,NC,NC,NC,NC,7.823,NC,NC,NC,NC,NC,NC
2984821R,Tex Dent J,Non,NC,NC,NC,NC,7.939,NC,NC,NC,NC,NC,B
101768513,Tex Educ Rev (Austin),Non,NC,NC,NC,NC,2.173,NC,NC,NC,NC,NC,NC
8214622,Tex Heart Inst J,Oui,1.455,E,1.103,E,18.859,E,0.8,E,0.9,E,NC
100973110,Tex Int Law J,Non,NC,NC,NC,NC,1.534,NC,NC,NC,NC,NC,NC
101771320,Tex J Health Syst Pharm,Non,NC,NC,NC,NC,8.264,NC,NC,NC,NC,NC,C
9890875,Tex J Micros,Non,NC,NC,NC,NC,18.917,NC,NC,NC,NC,NC,NC
0253735,Tex J Sci,Non,NC,NC,NC,NC,14.805,NC,NC,NC,NC,NC,NC
100973382,Tex J Women Law,Non,NC,NC,NC,NC,14.585,NC,NC,NC,NC,NC,A
100972219,Tex Law Rev,Non,2.174,B,1.394,C,18.837,C,2.2,A,1.7,B,C
0051012,Tex Med,Oui,NC,NC,NC,NC,1.398,NC,NC,NC,NC,NC,NC
100973089,Tex Mon,Non,NC,NC,NC,NC,1.52,NC,NC,NC,NC,NC,E
0436240,Tex Nurs,Non,NC,NC,NC,NC,18.5,NC,NC,NC,NC,NC,E
101615119,Tex Public Health J,Non,NC,NC,NC,NC,7.688,NC,NC,NC,NC,NC,NC
101239594,Tex Rev Law Polit,Non,NC,NC,NC,NC,7.829,NC,NC,NC,NC,NC,NC
100972320,Tex Tech Law Rev,Non,NC,NC,NC,NC,15.383,NC,NC,NC,NC,NC,NC
8408672,Texte Gesch Praventivmed,Non,NC,NC,NC,NC,12.069,NC,NC,NC,NC,NC,C
101535583,Text Hist,Non,NC,NC,NC,NC,13.176,NC,NC,NC,NC,NC,NC
9918663887706676,Textiles (Basel),Non,NC,NC,NC,NC,8.155,NC,NC,NC,4.9,A,B
101085542,Textos NEPO,Non,NC,NC,NC,NC,6.724,NC,NC,NC,NC,NC,A
9919053437606676,Text Perform Q,Non,NC,NC,NC,NC,11.657,NC,NC,NC,NC,NC,C
9878386,Text Rent,Non,NC,NC,NC,NC,18.084,NC,NC,NC,NC,NC,NC
100954992,Text Res J,Non,1.82,C,2.455,B,10.27,C,1.6,C,1.9,C,B
101722777,Text Retr Conf,Non,NC,NC,NC,NC,0.967,NC,NC,NC,NC,NC,NC
101773089,Text Speech Dialog,Non,NC,NC,NC,NC,5.677,NC,NC,NC,NC,NC,NC
9918750789006676,Text Talk,Non,0.507,E,0.776,D,17.533,D,0.8,D,0.9,D,D
100970569,Textual Pract,Non,NC,NC,NC,NC,17.237,NC,NC,NC,NC,NC,E
9880535,Tezcatlipoca,Non,NC,NC,NC,NC,4.044,NC,NC,NC,NC,NC,D
24620140R,Tezisy Dokl Mezhrespub Konf,Non,NC,NC,NC,NC,14.514,NC,NC,NC,NC,NC,NC
101743119,Thai For Bull,Non,NC,NC,NC,NC,3.637,NC,NC,NC,NC,NC,D
